archid,Partial training Validation Accuracy,onnx_latency (ms),parent,parents,iteration_num,search_walltime_hours,is_pareto
f17a0e49,0.04167373657226563,1.5988350437126226,,"08637b07,5c44d5ee",1,1.4586296495464113,False
ebb06c89,0.041727554321289065,2.124122683890164,,,1,1.4586296495464113,False
d4fe9eb9,0.04375241088867188,0.8816355554800894,366c2aee,,1,1.4586296495464113,False
58626d23,0.04016910552978516,1.0675499469248786,,,1,1.4586296495464113,True
ca7e264c,0.04806024932861328,5.075361907430407,,,1,1.4586296495464113,False
9af4d70e,0.04219330596923828,1.7995869914173253,,"c25b17fe,08637b07",1,1.4586296495464113,False
737d852a,0.045858631134033205,1.8392409640364349,5c44d5ee,,1,1.4586296495464113,False
e1ea7bc4,0.04232134246826172,1.2480904405108757,,,1,1.4586296495464113,False
09209390,0.041678497314453125,3.776676377747208,,,1,1.4586296495464113,False
ba1eda0e,0.04249277114868164,1.7441704928771489,80a73d2b,,1,1.4586296495464113,False
d4b9fab7,0.0434279899597168,5.548201693066706,67e0a04f,,1,1.4586296495464113,False
a9515c98,0.04218513870239258,1.149791742209345,,"5c44d5ee,67e0a04f",1,1.4586296495464113,False
390f5cae,0.04130517578125,3.871361462192403,c25b17fe,,1,1.4586296495464113,False
fa290301,0.03997465515136719,9.32038099039346,08637b07,,1,1.4586296495464113,False
fa96f0a7,0.048485450744628907,1.4149890759856336,,,1,1.4586296495464113,False
14eff63e,0.04008174133300781,2.288709759660479,c25b17fe,,1,1.4586296495464113,False
1ca43735,0.04776411437988281,5.520081430570119,,,1,1.4586296495464113,False
457b0b40,0.04071247863769531,7.012167382054031,,,1,1.4586296495464113,False
5cfa854b,0.050593734741210934,1.90683263923145,,"80a73d2b,5c44d5ee",1,1.4586296495464113,False
e2c0f662,0.03748635482788086,2.6316162845533757,,,1,1.4586296495464113,False
1a46378d,0.04983259201049805,3.98728790667115,,,1,1.4586296495464113,False
99b37db4,0.041543560028076174,2.4486462973679104,5c44d5ee,,1,1.4586296495464113,False
ee9414eb,0.04331322479248047,1.8293051501839526,08637b07,,1,1.4586296495464113,False
99da1cac,0.04363889312744141,1.8959798793204956,80a73d2b,,1,1.4586296495464113,False
408d4427,0.03747549438476563,8.10062564857718,,,1,1.4586296495464113,False
fc13f10b,0.03718144226074219,3.1527381780971258,c25b17fe,,1,1.4586296495464113,False
2c557fe8,0.046830883026123045,5.697154160330279,,,1,1.4586296495464113,False
57de570b,0.04233203887939453,5.085998341803336,,,1,1.4586296495464113,False
4cd96208,0.042906993865966796,2.2383746173646717,,,1,1.4586296495464113,False
53d3b015,0.04042409515380859,1.208596565346751,,,2,2.1736220457818773,False
62594f89,0.037626655578613284,1.290740013226039,,"c25b17fe,366c2aee",2,2.1736220457818773,True
e35a84f7,0.04812139129638672,1.5890756133012474,d4fe9eb9,,2,2.1736220457818773,False
d885d924,0.03830043029785156,3.883346591351761,,"fc13f10b,d711b792",2,2.1736220457818773,False
f04658af,0.04100394058227539,0.8896121333560182,,,2,2.1736220457818773,True
8ed5f551,0.03939925003051758,2.1797277465359204,,"366c2aee,58626d23",2,2.1736220457818773,False
3154b70c,0.04044723892211914,5.3465994046483605,,,2,2.1736220457818773,False
9c6e8f77,0.04375998306274414,7.244387604296207,,,2,2.1736220457818773,False
01636994,0.04820707702636719,1.338987831129796,,,2,2.1736220457818773,False
0fa684d8,0.05333929443359375,2.130937413829896,,,2,2.1736220457818773,False
337852b0,0.050868762969970706,1.3667246626896992,,,2,2.1736220457818773,False
807ea674,0.038906391143798826,1.5376720088534057,,,2,2.1736220457818773,False
c893f8d3,0.03794921493530273,1.92244268514009,fc13f10b,,2,2.1736220457818773,False
70002455,0.04104564666748047,1.4460366847924888,d711b792,,2,2.1736220457818773,False
c42eb6e0,0.03938827133178711,5.334452813387745,80a73d2b,,2,2.1736220457818773,False
b677c2d4,0.04282321548461914,2.936367804908918,58626d23,,2,2.1736220457818773,False
8327b7dc,0.04426928329467773,8.288337915049246,d711b792,,2,2.1736220457818773,False
f4841c6f,0.04246546554565429,4.637901359496431,,,2,2.1736220457818773,False
f4b05270,0.04279164123535156,3.67700264038932,,,2,2.1736220457818773,False
b86b5f2e,0.04346342086791992,3.138755444282045,366c2aee,,2,2.1736220457818773,False
3f2ab825,0.05048958587646484,4.258171413352506,c25b17fe,,2,2.1736220457818773,False
4643e768,0.03838798522949219,4.301638195239422,,,2,2.1736220457818773,False
c7750378,0.04605255889892578,1.2043729996205204,58626d23,,2,2.1736220457818773,False
b7d24991,0.043727054595947265,3.9582012267783284,,"80a73d2b,e2c0f662",2,2.1736220457818773,False
a861e8e3,0.03722860717773437,5.5438997648242445,,,2,2.1736220457818773,False
5c414bf8,0.04049132919311523,4.43053918140423,c25b17fe,,2,2.1736220457818773,False
3b8bf66e,0.03778297424316406,2.833307343017724,58626d23,,2,2.1736220457818773,False
fcb09c1f,0.03974703598022461,1.1895027073721092,fc13f10b,,2,2.1736220457818773,True
ec56589d,0.03931484603881836,3.160669391250445,,,2,2.1736220457818773,False
61fdef03,0.03834899520874024,1.434320999412901,,,2,2.1736220457818773,False
ad3c5153,0.0458892707824707,4.364506675758296,366c2aee,,2,2.1736220457818773,False
8752645d,0.037991344451904295,4.251552818394783,e2c0f662,,2,2.1736220457818773,False
8a8cb1d9,0.03800609588623047,4.383485106389141,d711b792,,3,2.934570315612687,False
8b8ed299,0.043444236755371096,3.9151390271985695,,,3,2.934570315612687,False
3ccd4c76,0.04118655014038086,1.500521475293984,62594f89,,3,2.934570315612687,False
e6c86306,0.038629001617431644,6.336850137449801,,,3,2.934570315612687,False
28b61f63,0.03801908493041992,5.650305688484675,f04658af,,3,2.934570315612687,False
11f9dfb9,0.03881228637695312,1.8422992757728531,fc13f10b,,3,2.934570315612687,False
ee326830,0.04326145553588867,0.8152376306760643,,"58626d23,f04658af",3,2.934570315612687,True
07cac73b,0.04116278457641601,8.92505472810525,fcb09c1f,,3,2.934570315612687,False
162722f4,0.042624038696289064,3.528179786323259,,,3,2.934570315612687,False
9fee59d3,0.043212345123291016,1.09433712463619,,"f04658af,e2c0f662",3,2.934570315612687,False
8cdce645,0.047050247192382814,1.7142468351974256,d711b792,,3,2.934570315612687,False
96384169,0.0450797004699707,1.3784915019965007,,,3,2.934570315612687,False
9e86d114,0.04843056106567383,2.1095700761199825,,,3,2.934570315612687,False
20e1514b,0.03885914611816406,7.1641740171859665,58626d23,,3,2.934570315612687,False
969ff9fc,0.03886298751831055,6.604880555791573,e2c0f662,,3,2.934570315612687,False
3136b1da,0.03935677337646484,2.5638192048710255,,,3,2.934570315612687,False
5c0798d0,0.04562026596069336,1.1083562361697357,,,3,2.934570315612687,False
0264fa49,0.04096228790283203,1.441962004173547,f04658af,,3,2.934570315612687,False
e259149d,0.03770135116577149,4.226533608873272,,,3,2.934570315612687,False
9a4a8e73,0.03742180252075195,2.0775265425133207,,"62594f89,fc13f10b",3,2.934570315612687,True
4472008e,0.03824086761474609,8.804891901608142,62594f89,,3,2.934570315612687,False
56279c34,0.040758846282958984,7.236568018173178,fc13f10b,,3,2.934570315612687,False
1489e989,0.04022319793701172,6.733858888813605,,,3,2.934570315612687,False
0942b811,0.04747584915161133,1.4459357022618253,,,3,2.934570315612687,False
b4e68f1d,0.04318482971191406,7.352432094048709,80a73d2b,,3,2.934570315612687,False
4c902af2,0.041898075103759765,2.544613702533146,,,3,2.934570315612687,False
088f03e5,0.038168037414550784,6.15265268056343,d4fe9eb9,,3,2.934570315612687,False
b3db4b46,0.041485713958740233,2.553686555216296,fc13f10b,,3,2.934570315612687,False
30a63212,0.0445232048034668,2.5150669241944947,,,3,2.934570315612687,False
99615cc3,0.04489790725708008,3.618125959247765,,,3,2.934570315612687,False
70233412,0.037516841888427736,2.741325769263009,,"d711b792,fcb09c1f",3,2.934570315612687,False
e7136dcf,0.04208623886108399,5.422454911491109,58626d23,,3,2.934570315612687,False
f96f5cb1,0.039243408203125,3.8341491951400206,80a73d2b,,4,3.6535114249918195,False
bad9278f,0.04496379852294922,1.439679075912055,ee326830,,4,3.6535114249918195,False
8d782dd2,0.04261518096923828,0.9791691950522363,fcb09c1f,,4,3.6535114249918195,False
5fd4e7da,0.04155278015136719,8.417044133206623,9a4a8e73,,4,3.6535114249918195,False
63bae383,0.04420792388916016,3.3141135113934674,,"fc13f10b,80a73d2b",4,3.6535114249918195,False
c3a7a64c,0.039873458862304687,6.267282502311799,,,4,3.6535114249918195,False
d4e67e32,0.04236259078979492,1.0853221151046455,,,4,3.6535114249918195,False
d7d51270,0.044256294250488284,2.7643134300079613,,"fc13f10b,58626d23",4,3.6535114249918195,False
6f9793a9,0.03912468719482422,5.892624008314063,,,4,3.6535114249918195,False
8cb46c12,0.039365360260009766,4.347084333033611,fcb09c1f,,4,3.6535114249918195,False
8b10a2a5,0.048298782348632815,2.09721032038538,,,4,3.6535114249918195,False
7066a335,0.0392541389465332,1.6767156488883,,"fcb09c1f,58626d23",4,3.6535114249918195,False
88f2eb64,0.039385494232177735,4.0770341649961965,,,4,3.6535114249918195,False
05bacb15,0.051482009887695315,2.1108446756584778,80a73d2b,,4,3.6535114249918195,False
ee811c5b,0.044339599609375,3.6083382399131856,,,4,3.6535114249918195,False
abae06f1,0.03755582809448242,8.018765923981038,fcb09c1f,,4,3.6535114249918195,False
d790f2d4,0.04116997146606445,1.3511121824073296,58626d23,,4,3.6535114249918195,False
c4b1615a,0.0460231819152832,3.3743738972892365,62594f89,,4,3.6535114249918195,False
23e8f99f,0.0434681396484375,5.196096790540549,9a4a8e73,,4,3.6535114249918195,False
26f2affe,0.03979974365234375,4.8876787240927415,,,4,3.6535114249918195,False
21c8c254,0.041810543060302734,7.388075053070982,,,4,3.6535114249918195,False
f6215c32,0.041096458435058596,4.190516528259549,,,4,3.6535114249918195,False
64dd98dc,0.042969188690185546,2.013098720150689,,,4,3.6535114249918195,False
0ae4aa57,0.04414431381225586,3.6892514849185116,,,4,3.6535114249918195,False
3c3957cb,0.041971710205078124,8.637059949493656,,,4,3.6535114249918195,False
9dfc915e,0.04215594100952148,2.780063448784252,fc13f10b,,4,3.6535114249918195,False
6e6209fc,0.04452303314208984,4.340315712098446,9a4a8e73,,4,3.6535114249918195,False
56a992f7,0.04064341354370117,6.700805177808636,,,4,3.6535114249918195,False
d4c4730b,0.03750115966796875,2.2890977853805654,,,4,3.6535114249918195,False
16363de2,0.041988616943359376,1.5085164752478402,,,4,3.6535114249918195,False
b92a183f,0.038502254486083985,3.3320645687894688,f04658af,,4,3.6535114249918195,False
c8c1d738,0.04144842529296875,3.127143587140987,62594f89,,4,3.6535114249918195,False
6eb3ae39,0.04341671371459961,0.9504861428609325,fc13f10b,,5,4.420543057786094,False
91d39e9d,0.04082297897338867,3.032489261434724,,,5,4.420543057786094,False
3337f1e0,0.044278469085693356,0.9346565019546283,,,5,4.420543057786094,False
4ad6da9a,0.043442024230957034,1.2894390707111194,9a4a8e73,,5,4.420543057786094,False
da830476,0.04378677368164063,5.823658480464171,fc13f10b,,5,4.420543057786094,False
c7c6353d,0.04391784286499024,0.8789700047216481,,,5,4.420543057786094,False
341ae474,0.03865227890014648,1.3269202799225848,,"ee326830,9a4a8e73",5,4.420543057786094,False
c62985c6,0.047511703491210935,2.7529290670322046,ee326830,,5,4.420543057786094,False
0e089465,0.03832978057861328,9.359038182430798,58626d23,,5,4.420543057786094,False
ecb2b463,0.042097434997558594,1.6693132176684837,62594f89,,5,4.420543057786094,False
0cdc84dd,0.042389450073242185,2.616191395920598,,,5,4.420543057786094,False
c8883bfb,0.04028334045410156,2.810196866695252,fcb09c1f,,5,4.420543057786094,False
d59527ea,0.04146765518188476,1.2486372846696112,,,5,4.420543057786094,False
c99766cb,0.037882728576660155,4.7978761026428804,f04658af,,5,4.420543057786094,False
23b33f9e,0.04377352905273438,3.861833777692583,9a4a8e73,,5,4.420543057786094,False
5785dcdd,0.04417236328125,1.0589402937330306,f04658af,,5,4.420543057786094,False
dcbd66e4,0.041480953216552735,2.0745986581055655,58626d23,,5,4.420543057786094,False
6cca49ab,0.04574597930908203,1.9727331736228533,,,5,4.420543057786094,False
ce0143c9,0.048586509704589845,1.8255166978471808,,,5,4.420543057786094,False
6d179839,0.04385785675048828,1.6237605637353327,,,5,4.420543057786094,False
07b05acc,0.04334944534301758,11.048499137525344,58626d23,,5,4.420543057786094,False
66ee11df,0.039456890106201174,6.218635102527009,,,5,4.420543057786094,False
b1d06c66,0.043892791748046875,4.393685786312239,ee326830,,5,4.420543057786094,False
d010c931,0.04744039535522461,1.493718738719407,80a73d2b,,5,4.420543057786094,False
9c0648d7,0.05028997802734375,2.737299488702168,,,5,4.420543057786094,False
6866513f,0.044023040771484376,1.6839536887386608,,,5,4.420543057786094,False
94cd3221,0.03896694946289062,5.684487164382719,,,5,4.420543057786094,False
0f3d3bf2,0.039173885345458986,5.933651373359478,,,5,4.420543057786094,False
791b7a79,0.04037076187133789,3.853590115387407,f04658af,,5,4.420543057786094,False
65802d5a,0.05040984344482422,1.6927983115116756,,,5,4.420543057786094,False
cdce8133,0.04892015838623047,1.4583089339753819,,,5,4.420543057786094,False
eba69bf4,0.040036209106445314,6.966958618464155,,,5,4.420543057786094,False
a83d4f7d,0.039944095611572264,1.971611817005194,f04658af,,6,5.140133667323324,False
6dc7b371,0.04392402648925781,2.6933492846890457,ee326830,,6,5.140133667323324,False
3de88cbb,0.03920946502685547,1.4249518619746797,f04658af,,6,5.140133667323324,False
2f418a05,0.04456448745727539,2.6125185877188213,,,6,5.140133667323324,False
45bb4ba2,0.04431018829345703,5.10388117749244,ee326830,,6,5.140133667323324,False
8e833a29,0.042617008209228514,1.8949279548703797,62594f89,,6,5.140133667323324,False
33877ea8,0.04110393524169922,3.338873266863326,,,6,5.140133667323324,False
f4068404,0.04216780090332031,5.0888435242490635,,,6,5.140133667323324,False
3484fc6b,0.03654521942138672,2.388468488740424,,"58626d23,fcb09c1f",6,5.140133667323324,True
748065f1,0.0413502426147461,3.8877995149232447,fcb09c1f,,6,5.140133667323324,False
e9d7dd00,0.04478089904785156,1.131716879705588,,,6,5.140133667323324,False
f806daa6,0.03807112503051758,2.3315325464742878,9a4a8e73,,6,5.140133667323324,False
18b0453a,0.044273628234863284,1.4063351686733465,,,6,5.140133667323324,False
ecc4b1bf,0.040027278900146485,10.933211306368726,,,6,5.140133667323324,False
5a834390,0.040328739166259765,2.7654623470476105,fcb09c1f,,6,5.140133667323324,False
0af1a940,0.05100709915161133,1.7702109063975513,80a73d2b,,6,5.140133667323324,False
16937013,0.04296178436279297,4.116791092997624,,,6,5.140133667323324,False
2aad4173,0.046836803436279294,1.3693972358790536,,,6,5.140133667323324,False
09f8b52d,0.04874868392944336,1.565803511119965,,,6,5.140133667323324,False
84468e5e,0.037732341766357425,2.3094439770405493,62594f89,,6,5.140133667323324,False
8c51e182,0.04064043807983399,4.256242893170565,9a4a8e73,,6,5.140133667323324,False
590c28ac,0.03733837890625,8.129423959956815,fcb09c1f,,6,5.140133667323324,False
de42ab04,0.04602996444702148,1.8753830265874665,fc13f10b,,6,5.140133667323324,False
9d02df08,0.04013854217529297,5.394479111095683,fcb09c1f,,6,5.140133667323324,False
46c6e032,0.048385707855224606,2.3663851153105497,,,6,5.140133667323324,False
b2e7bda3,0.04278146362304688,1.3504726442301438,f04658af,,6,5.140133667323324,False
988a5180,0.04058644485473633,3.93240936488534,,,6,5.140133667323324,False
73062c18,0.03876745986938476,3.8098513422947793,,,6,5.140133667323324,False
acf3e8ba,0.03984716415405273,3.187094670461698,fc13f10b,,6,5.140133667323324,False
dc822fda,0.04157713317871094,3.6523273292308054,58626d23,,6,5.140133667323324,False
d5abc298,0.03807979965209961,1.6049448356756733,9a4a8e73,,6,5.140133667323324,False
f60e1dda,0.04752980041503906,2.878004231283234,,,6,5.140133667323324,False
